========================================
  RÉSULTATS : 4voices_1_1_1_2_vtype_1_1_2
========================================

--- Configuration ---
CF                : direct_cf_Majeur
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 4
Espèces (incl CF) : 1 0 0 1
v_type            : 1 1 2
Timeout max (ms)  : 480000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 480000.2
Temps 1ère solution (ms)    : 34.6
Temps dernière amélio. (ms) : 195603.2
Solutions trouvées          : 146
Améliorations de coût       : 145
Score pondéré           : 18262.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 3612281
Échecs     : 1805975
Restarts   : 0
Propagat.  : 2651546492
Profondeur : 104

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      90         585.9     21949.0  21604, 6, 102, 18, 4, 7, 3, 28, 171, 0, 6
      91         586.2     21795.0  21452, 6, 102, 18, 2, 7, 3, 28, 171, 0, 6
      92         586.9     21742.0  21400, 6, 102, 18, 2, 7, 3, 27, 171, 0, 6
      93         587.4     21724.0  21384, 6, 106, 16, 2, 6, 4, 23, 171, 0, 6
      94         587.9     21713.0  21372, 6, 100, 18, 7, 7, 3, 21, 173, 0, 6
      95         588.2     21636.0  21296, 6, 100, 18, 6, 7, 3, 21, 173, 0, 6
      96         588.5     21559.0  21220, 6, 100, 18, 5, 7, 3, 21, 173, 0, 6
      97         588.8     21482.0  21144, 6, 100, 18, 4, 7, 3, 21, 173, 0, 6
      98         589.1     21328.0  20992, 6, 100, 18, 2, 7, 3, 21, 173, 0, 6
      99         591.7     21211.0  20876, 6, 100, 16, 2, 7, 3, 22, 173, 0, 6
     100         593.3     21174.0  20840, 6, 100, 16, 2, 7, 3, 23, 171, 0, 6
     101         648.3     21094.0  20760, 4, 100, 17, 2, 7, 3, 22, 173, 0, 6
     102         650.0     21031.0  20700, 4, 100, 18, 4, 7, 3, 18, 171, 0, 6
     103         650.7     20877.0  20548, 4, 100, 18, 2, 7, 3, 18, 171, 0, 6
     104        2029.2     20818.0  20488, 2, 102, 14, 4, 5, 3, 25, 169, 0, 6
     105        2029.8     20664.0  20336, 2, 102, 14, 2, 5, 3, 25, 169, 0, 6
     106        2388.2     20638.0  20312, 2, 102, 18, 0, 6, 3, 18, 171, 0, 6
     107        2389.3     20585.0  20260, 2, 102, 18, 0, 6, 3, 17, 171, 0, 6
     108        2392.8     20585.0  20260, 2, 102, 16, 2, 6, 3, 19, 169, 0, 6
     109        2393.2     20431.0  20108, 2, 102, 16, 0, 6, 3, 19, 169, 0, 6
     110        2827.8     20430.0  20104, 2, 100, 14, 0, 7, 3, 21, 173, 0, 6
     111        2829.7     20393.0  20068, 2, 100, 14, 0, 7, 3, 22, 171, 0, 6
     112        3439.9     20311.0  19988, 2, 100, 16, 0, 5, 4, 17, 173, 0, 6
     113        3441.9     20295.0  19972, 2, 100, 16, 0, 5, 4, 15, 175, 0, 6
     114        3442.6     20205.0  19884, 2, 100, 16, 0, 5, 4, 15, 173, 0, 6
     115       10658.4     20171.0  19852, 2, 100, 16, 0, 6, 3, 21, 165, 0, 6
     116       11580.9     20134.0  19816, 2, 102, 14, 2, 5, 3, 15, 169, 0, 6
     117       13138.0     20118.0  19800, 2, 102, 14, 2, 4, 5, 12, 171, 0, 6
     118       13217.9     20086.0  19768, 2, 102, 14, 0, 6, 3, 14, 171, 0, 6
     119       13219.1     19996.0  19680, 2, 102, 14, 0, 6, 3, 14, 169, 0, 6
     120       18682.4     19964.0  19648, 2, 100, 14, 0, 7, 3, 19, 165, 0, 6
     121       18690.5     19887.0  19572, 2, 100, 14, 0, 6, 4, 16, 167, 0, 6
     122      165353.0     19769.0  19468, 6, 100, 15, 6, 6, 4, 23, 135, 0, 6
     123      165353.7     19748.0  19448, 6, 100, 13, 10, 6, 4, 20, 135, 0, 6
     124      165354.2     19671.0  19372, 6, 100, 13, 9, 6, 4, 20, 135, 0, 6
     125      165355.3     19594.0  19296, 6, 100, 13, 8, 6, 4, 20, 135, 0, 6
     126      165355.6     19440.0  19144, 6, 100, 13, 6, 6, 4, 20, 135, 0, 6
     127      165366.6     19429.0  19132, 4, 100, 17, 2, 5, 4, 26, 133, 0, 6
     128      166428.9     19406.0  19112, 6, 102, 13, 4, 5, 5, 24, 129, 0, 6
     129      166445.0     19313.0  19020, 6, 102, 13, 4, 5, 4, 20, 133, 0, 6
     130      166445.3     19260.0  18968, 6, 102, 13, 4, 5, 4, 19, 133, 0, 6
     131      166783.2     19185.0  18892, 4, 100, 17, 0, 5, 4, 26, 131, 0, 6
     132      166784.3     19132.0  18840, 4, 100, 17, 0, 5, 4, 25, 131, 0, 6
     133      180149.2     19116.0  18824, 4, 100, 17, 0, 4, 4, 26, 131, 0, 6
     134      180150.7     19063.0  18772, 4, 100, 16, 2, 4, 4, 22, 133, 0, 6
     135      180151.2     18909.0  18620, 4, 100, 16, 0, 4, 4, 22, 133, 0, 6
     136      180232.0     18840.0  18552, 4, 100, 13, 2, 4, 4, 26, 129, 0, 6
     137      180232.7     18787.0  18500, 4, 100, 13, 2, 4, 4, 25, 129, 0, 6
     138      181015.4     18763.0  18476, 2, 102, 15, 0, 3, 5, 23, 131, 0, 6
     139      181015.9     18726.0  18440, 2, 102, 15, 0, 3, 5, 24, 129, 0, 6
     140      181060.3     18681.0  18396, 2, 102, 13, 2, 4, 4, 25, 127, 0, 6
     141      181918.9     18620.0  18336, 2, 102, 15, 0, 3, 5, 22, 129, 0, 6
     142      181925.9     18554.0  18272, 2, 102, 15, 3, 2, 5, 16, 131, 0, 6
     143      181926.8     18477.0  18196, 2, 102, 15, 2, 2, 5, 16, 131, 0, 6
     144      181927.1     18323.0  18044, 2, 102, 15, 0, 2, 5, 16, 131, 0, 6
     145      182048.8     18278.0  18000, 2, 102, 13, 2, 3, 4, 17, 129, 0, 6
     146      195603.2     18262.0  17984, 2, 102, 13, 2, 2, 6, 14, 131, 0, 6

--- Solution (notes MIDI) ---
48 43 45 47 59 60 62 64 52 64 52 48 43 43 45 43 43 48 67 65 64 62 60 57 59 60 62 64 65 64 62 60 59 64 67 
