cf_id,cf_name,preset,borrow_mode,nb_voix,especes,v_type,timeout_ms,stagnation_ms,temps_total_ms,temps_premiere_solution_ms,temps_derniere_amelioration_ms,nb_solutions,nb_ameliorations,cout_final,terminaison,noeuds,echecs,redemarrages,propagations,profondeur_max
/
,direct_cf_Majeur,bryce,0,4,1-0-0-2,1-1-3,480000,0,480000.2,316.7,370986.1,103,101,21184.0,TIMEOUT_MAX,3508401,1754076,0,2661178463,127

# Améliorations
solution_num,temps_ms,cout
28,346.5,26202.0,"25760; 4; 120; 0; 15; 6; 0; 30; 14; 0; 234; 1; 18"
29,346.8,26147.0,"25706; 4; 120; 0; 15; 6; 0; 30; 13; 0; 234; 1; 18"
30,347.0,26092.0,"25652; 4; 120; 0; 15; 6; 0; 30; 12; 0; 234; 1; 18"
31,347.3,26037.0,"25598; 4; 120; 0; 15; 6; 0; 30; 11; 0; 234; 1; 18"
32,347.6,25982.0,"25544; 4; 120; 0; 15; 6; 0; 30; 10; 0; 234; 1; 18"
33,347.8,25927.0,"25490; 4; 120; 0; 15; 6; 0; 30; 9; 0; 234; 1; 18"
34,348.1,25872.0,"25436; 4; 120; 0; 15; 6; 0; 30; 8; 0; 234; 1; 18"
35,348.3,25817.0,"25382; 4; 120; 0; 15; 6; 0; 30; 7; 0; 234; 1; 18"
36,348.6,25762.0,"25328; 4; 120; 0; 15; 6; 0; 30; 6; 0; 234; 1; 18"
37,348.8,25707.0,"25274; 4; 120; 0; 15; 6; 0; 30; 5; 0; 234; 1; 18"
38,349.1,25652.0,"25220; 4; 120; 0; 15; 6; 0; 30; 4; 0; 234; 1; 18"
39,349.2,25432.0,"25004; 4; 120; 0; 15; 6; 0; 30; 0; 0; 234; 1; 18"
40,349.6,25385.0,"24958; 4; 120; 0; 15; 7; 0; 28; 0; 0; 234; 1; 18"
41,388.3,25334.0,"24910; 4; 120; 0; 17; 6; 0; 28; 0; 0; 232; 1; 16"
42,389.7,25252.0,"24830; 4; 120; 0; 16; 6; 0; 30; 0; 0; 229; 1; 16"
43,398.5,25205.0,"24778; 2; 116; 0; 17; 6; 0; 30; 5; 0; 232; 1; 18"
44,398.9,25150.0,"24724; 2; 116; 0; 17; 6; 0; 30; 4; 0; 232; 1; 18"
45,399.2,24930.0,"24508; 2; 116; 0; 17; 6; 0; 30; 0; 0; 232; 1; 18"
46,399.8,24848.0,"24428; 2; 116; 0; 16; 6; 0; 32; 0; 0; 229; 1; 18"
47,3580.8,24806.0,"24390; 2; 116; 0; 17; 7; 0; 34; 0; 0; 220; 4; 16"
48,3581.2,24724.0,"24310; 2; 116; 0; 16; 7; 0; 36; 0; 0; 217; 4; 16"
49,3584.6,24614.0,"24202; 2; 116; 0; 17; 7; 0; 32; 0; 0; 220; 2; 16"
50,3586.1,24532.0,"24122; 2; 116; 0; 16; 7; 0; 34; 0; 0; 217; 2; 16"
51,3627.3,24457.0,"24048; 2; 116; 0; 16; 6; 0; 34; 0; 0; 217; 2; 16"
52,8392.7,24245.0,"23834; 0; 116; 0; 16; 6; 0; 26; 0; 0; 229; 0; 18"
53,11152.9,24187.0,"23784; 0; 120; 0; 14; 7; 0; 30; 0; 0; 215; 1; 16"
54,11157.9,24178.0,"23776; 0; 120; 0; 14; 6; 0; 32; 0; 0; 215; 1; 14"
55,11175.9,24136.0,"23736; 2; 120; 0; 14; 6; 0; 28; 0; 0; 215; 1; 14"
56,11189.0,24106.0,"23704; 0; 120; 0; 14; 7; 0; 28; 0; 0; 216; 1; 16"
57,11234.4,23936.0,"23534; 0; 116; 0; 14; 7; 0; 30; 0; 0; 219; 0; 16"
58,21401.4,23875.0,"23474; 0; 116; 0; 17; 6; 0; 26; 0; 0; 218; 0; 18"
59,21403.6,23793.0,"23394; 0; 116; 0; 16; 6; 0; 28; 0; 0; 215; 0; 18"
60,21424.7,23795.0,"23394; 0; 116; 0; 16; 6; 0; 24; 0; 0; 221; 0; 18"
61,93044.3,23772.0,"23374; 0; 116; 0; 14; 7; 0; 30; 0; 0; 215; 0; 16"
62,112986.2,23730.0,"23344; 0; 120; 0; 16; 7; 0; 32; 10; 0; 183; 0; 18"
63,112986.7,23675.0,"23290; 0; 120; 0; 16; 7; 0; 32; 9; 0; 183; 0; 18"
64,112987.1,23620.0,"23236; 0; 120; 0; 16; 7; 0; 32; 8; 0; 183; 0; 18"
65,112987.5,23565.0,"23182; 0; 120; 0; 16; 7; 0; 32; 7; 0; 183; 0; 18"
66,112987.9,23510.0,"23128; 0; 120; 0; 16; 7; 0; 32; 6; 0; 183; 0; 18"
67,112988.6,23455.0,"23074; 0; 120; 0; 16; 7; 0; 32; 5; 0; 183; 0; 18"
68,112989.0,23400.0,"23020; 0; 120; 0; 16; 7; 0; 32; 4; 0; 183; 0; 18"
69,112989.2,23180.0,"22804; 0; 120; 0; 16; 7; 0; 32; 0; 0; 183; 0; 18"
70,113001.6,23171.0,"22796; 0; 120; 0; 16; 6; 0; 34; 0; 0; 183; 0; 16"
71,113008.5,23059.0,"22684; 0; 120; 0; 17; 7; 0; 26; 0; 0; 187; 0; 18"
72,113011.4,22977.0,"22604; 0; 120; 0; 16; 7; 0; 28; 0; 0; 184; 0; 18"
73,113030.3,22937.0,"22564; 0; 120; 0; 17; 7; 0; 24; 0; 0; 187; 0; 18"
74,113033.2,22855.0,"22484; 0; 120; 0; 16; 7; 0; 26; 0; 0; 184; 0; 18"
75,113076.0,22846.0,"22476; 2; 120; 0; 16; 6; 0; 22; 0; 0; 188; 0; 16"
76,113077.2,22764.0,"22396; 2; 120; 0; 15; 6; 0; 24; 0; 0; 185; 0; 16"
77,113088.8,22734.0,"22364; 0; 120; 0; 15; 7; 0; 24; 0; 0; 186; 0; 18"
78,113270.7,22650.0,"22274; 4; 106; 0; 16; 6; 0; 32; 0; 0; 195; 1; 16"
79,113284.0,22456.0,"22082; 4; 106; 0; 16; 7; 0; 26; 0; 0; 196; 1; 18"
80,113292.1,22416.0,"22042; 4; 106; 0; 17; 7; 0; 22; 0; 0; 199; 1; 18"
81,113293.5,22334.0,"21962; 4; 106; 0; 16; 7; 0; 24; 0; 0; 196; 1; 18"
82,113629.0,22283.0,"21914; 4; 106; 0; 17; 6; 0; 26; 0; 0; 193; 1; 16"
83,113629.3,22160.0,"21794; 4; 106; 0; 17; 6; 0; 26; 0; 0; 190; 1; 16"
84,113631.4,22078.0,"21714; 4; 106; 0; 16; 6; 0; 28; 0; 0; 187; 1; 16"
85,113646.6,22036.0,"21674; 6; 106; 0; 16; 6; 0; 24; 0; 0; 187; 1; 16"
86,113655.8,22006.0,"21642; 4; 106; 0; 16; 7; 0; 24; 0; 0; 188; 1; 18"
87,113846.3,21999.0,"21636; 4; 106; 0; 16; 7; 0; 26; 0; 0; 184; 2; 18"
88,126838.5,21936.0,"21574; 4; 106; 0; 15; 6; 0; 26; 0; 0; 189; 2; 14"
89,126844.4,21906.0,"21542; 2; 106; 0; 15; 7; 0; 26; 0; 0; 190; 2; 16"
90,177332.3,21849.0,"21490; 4; 106; 0; 14; 8; 0; 28; 0; 0; 180; 3; 16"
91,184703.3,21764.0,"21408; 4; 106; 0; 14; 7; 0; 30; 0; 0; 179; 2; 14"
92,223040.1,21769.0,"21406; 2; 102; 0; 15; 7; 0; 32; 0; 0; 187; 2; 16"
93,224547.9,21716.0,"21354; 2; 102; 0; 15; 8; 0; 30; 0; 0; 186; 3; 16"
94,224548.7,21634.0,"21274; 2; 102; 0; 14; 8; 0; 32; 0; 0; 183; 3; 16"
95,224749.1,21571.0,"21212; 2; 102; 0; 16; 6; 0; 30; 0; 0; 185; 2; 16"
96,224821.5,21488.0,"21132; 2; 102; 0; 16; 7; 0; 30; 0; 0; 182; 1; 16"
97,224823.0,21406.0,"21052; 2; 102; 0; 15; 7; 0; 32; 0; 0; 179; 1; 16"
98,224829.9,21366.0,"21012; 2; 102; 0; 15; 7; 0; 30; 0; 0; 181; 1; 16"
99,224902.5,21284.0,"20932; 2; 102; 0; 15; 7; 0; 30; 0; 0; 179; 1; 16"
100,356629.0,21253.0,"20902; 0; 106; 0; 14; 7; 0; 28; 0; 0; 178; 2; 16"
101,356669.2,21240.0,"20886; 0; 102; 0; 14; 7; 0; 32; 0; 0; 181; 2; 16"
102,358644.5,21213.0,"20862; 0; 106; 0; 14; 7; 0; 26; 0; 0; 180; 2; 16"
103,370986.1,21184.0,"20834; 0; 106; 0; 15; 6; 0; 26; 0; 0; 180; 1; 16"
